,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2426,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True
2428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2436,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,True
2439,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
2441,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False
2452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2458,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2460,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2467,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
2468,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
2475,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False
2489,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2490,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2505,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2509,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2562,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
2578,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2590,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2592,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False
2599,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2600,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2604,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2609,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2613,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
2619,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False
2625,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2639,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2647,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2650,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False
2656,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2670,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2675,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2683,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2685,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
2696,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2704,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2706,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2712,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2717,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2720,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
2725,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2727,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False
2728,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True
2738,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False
2743,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
2754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2760,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True
2767,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,False
2770,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2777,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
2783,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
2789,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2791,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True
2795,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False
2796,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
2816,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True
2821,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2824,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,False
2828,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
2831,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
2832,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2852,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2854,False,False,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False
2856,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
2865,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True
2866,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2867,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
2909,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2912,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2913,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2915,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2930,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2932,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2936,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
2944,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2945,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
2946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2954,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
2971,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2981,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2993,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
2994,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
3000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3003,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3004,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False
3012,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3029,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3031,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3033,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3040,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3057,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
3060,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3073,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3079,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3081,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3082,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False
3095,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
3097,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
3098,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
3137,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3148,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3161,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3173,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3206,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3208,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False
3217,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True
3227,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
3232,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3234,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3241,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3243,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True
3244,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3246,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True
3247,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
3252,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False
3259,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3265,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False
3281,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3282,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True
3302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3305,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
3309,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3321,False,False,False,True,True,True,True,True,True,False,True,False,False,False,True,False,True
3328,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3333,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True
3337,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3339,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3340,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3355,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True
3358,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3360,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3361,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
3371,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False
3380,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
3382,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True
3383,False,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False
3385,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3395,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
3401,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3407,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3417,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False
3430,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3432,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3442,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
3445,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3448,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
3449,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3456,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
3459,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
3477,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
3484,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3494,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
3505,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3513,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False
3516,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False
3523,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3548,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3565,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3572,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
3580,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
3592,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3596,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3606,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3618,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3621,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
3625,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3627,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False
3634,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3636,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3644,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
3650,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
3664,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True
3668,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
3681,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
3691,False,False,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False
3699,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False
3707,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False
3708,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3711,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3727,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
3735,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
3736,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,True,False
3755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3756,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3757,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
3759,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True
3764,False,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,False
3765,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False
3766,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3769,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3774,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
3780,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
3799,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
3807,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3811,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
3818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
3830,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3831,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3833,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3837,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3838,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False
3839,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
3844,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3852,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
3861,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False
3870,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3873,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True
3874,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3885,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3889,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3894,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
3896,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
3906,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
3914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3923,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True
3928,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True
3930,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
3936,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3938,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
3939,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False
3941,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3962,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
3968,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False
3969,False,True,False,False,True,False,True,True,True,False,True,True,False,True,True,True,False
3981,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
3982,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
3996,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4007,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True
4010,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True
4018,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True
4021,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
4027,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4050,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
4059,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
4067,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False
4078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4088,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4089,False,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False
4100,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
4111,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4127,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4128,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4137,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False
4143,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False
4164,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4165,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4172,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
4182,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4195,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False
4196,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True
4210,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4222,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4243,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
4257,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,False
4269,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
4276,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4282,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4283,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False
4285,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4286,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
4293,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4296,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4297,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4300,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4305,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
4316,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4320,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False
4322,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4323,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False
4335,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False
4336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4370,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4373,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
4374,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
4377,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
4380,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False
4381,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False
4390,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4391,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4400,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False
4402,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
4403,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4407,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4410,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
4418,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4421,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
4426,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
4427,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4429,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True
4443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4447,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True
4464,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
4472,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
4473,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
4482,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
4486,False,False,False,True,True,False,True,True,True,False,False,True,False,True,True,True,False
4492,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
4503,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4507,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4512,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4528,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4544,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4557,False,True,False,True,True,True,True,True,True,False,False,True,False,True,True,True,False
4560,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False
4564,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4566,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4567,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
4568,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4572,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4581,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True
4587,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4588,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4591,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4592,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
4599,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4619,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False
4623,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4635,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
4637,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4645,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
4653,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True
4663,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
4682,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
4684,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True
4687,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4708,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False
4712,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
4715,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4718,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False
4727,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4738,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False
4743,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4753,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4763,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4764,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
4771,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False
4776,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False
4783,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,True,False
4785,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True
4786,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4793,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4808,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4815,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False
4818,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4823,True,True,True,False,False,False,False,False,True,True,False,True,False,True,True,True,False
4824,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4826,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4832,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
4836,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4840,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True
4846,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True
4853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4867,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True
4875,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4881,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4888,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True
4893,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
4897,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4901,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
4913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
4915,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
